"simulation_id","model","participant_id","true_intercept1","true_intercept2","true_rate1","true_rate2","true_asymptote1","true_asymptote2","R2","adjR2","AIC","intercept1","intercept2","rate1","rate2","asymptote1","asymptote2"
1,"2-2-2",1,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.869012053482037,0.839903620922489,-1.37529147073835,0.56999329612488,0.743283832281665,0.983468891148213,0.242278123841308,1.01281408368526,2.50475460066321
1,"2-2-2",2,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.82442908926373,0.785413331322336,-12.1835116902614,1.25097970371728,0.537456938521842,0.400201167159137,0.399926810607883,1.57686546971366,1.8518527055251
1,"2-2-2",3,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.826462978023723,0.787899195362328,-11.4466976190739,0.872544051586365,0.813296277350754,0.1,0.285404526780564,4.21646672834672,2.02451983779094
1,"2-2-2",4,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.812164112734168,0.770422804452872,-7.23742149351548,1.19565161276401,0.758518316347098,0.487511464186541,0.1,1.14776603833819,4.14797887590477
1,"2-2-2",5,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.885260505349079,0.859762839871096,-2.71729871332158,0.728920476824319,1.05,0.1,0.205367762294386,2.95050513242521,3.14382446803036
1,"2-2-2",6,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.807968825770286,0.765295231497016,-9.93381815254277,0.1,0.1,0.223984839512714,0.1,1.30495645655727,4.24001978122543
1,"2-2-2",7,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.809778750462832,0.767507361676795,-8.71744455660783,0.155404874055929,0.997185357424582,0.1,1.01722483080642,3.40168333974613,1.36723225631681
1,"2-2-2",8,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.72790631511554,0.667441051807883,-25.734584060408,0.699999999999996,1.19913125239304,0.632669172247222,0.61430229641038,0.910041680557185,1.62170525842677
1,"2-2-2",9,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.77714837371493,0.727625790096026,-22.5177770238839,1.05,1.24484523159439,0.203311085772288,0.841326792275353,2.037301263958,1.53713735952803
1,"2-2-2",10,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.663545681453283,0.588778055109568,-33.9143970015373,0.993182225670695,0.1,0.84639169158363,0.1,1.09477509951658,4.1003274832277
2,"2-2-2",1,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.624903885734741,0.541549193675794,-33.4747201071538,0.1,0.153593446435464,0.1,0.147110264156327,2.73615224179915,3.05427117684067
2,"2-2-2",2,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.82664308855851,0.788119330460401,-8.91199037978136,0.349999999999997,0.544158185256733,0.687260130003432,0.1,0.98160651205904,4.63833620149135
2,"2-2-2",3,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.795337810596785,0.749857324062737,-20.0430176143155,0.607354745539441,0.69078285050573,0.455692069994043,0.1,1.21944717186929,4.68077678928806
2,"2-2-2",4,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.697536846935161,0.630322812920752,-26.1140920198736,0.168657034704951,0.1,0.1,0.232640960792145,2.69588698806323,2.06908079392015
2,"2-2-2",5,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.823841507570386,0.78469517591936,-3.12714075791055,0.349999999999994,0.1,0.20677200320608,0.133068234109017,1.67444878421028,3.02720131470921
2,"2-2-2",6,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.831982247091103,0.794644968666903,-4.47306842088381,1.12729672940679,0.454192281665511,0.460394589231385,0.348499971957154,1.39933306412928,1.77531281981562
2,"2-2-2",7,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.861571171656587,0.830809209802496,-0.568334420373901,0.478232293982723,0.992456443867739,0.274903539407761,0.422916441112319,1.53619710080996,1.93880404001911
2,"2-2-2",8,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.777346398798835,0.727867820754132,-21.7704612742243,0.383877139674904,0.976920195250913,0.1,0.379282687011988,3.3848649890464,1.93783559445394
2,"2-2-2",9,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.866141167238317,0.836394759957943,5.46661311348741,0.7,0.1,0.337395813182924,0.104144526076048,1.48769602245616,3.78855058082183
2,"2-2-2",10,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.795603116725982,0.750181587109534,-17.0596650065103,0.486009968810772,0.616037099895442,0.342967719555568,0.341545049826064,1.12703699351573,2.07198475326387
3,"2-2-2",1,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.858609903004997,0.827189881450551,-1.89920718171288,0.374040534215336,0.272703573559039,0.343325982983844,0.1,1.4314700736077,4.30488589632488
3,"2-2-2",2,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.857470835486033,0.825797687816263,0.336702320748174,0.35020985249772,0.872153075133197,0.1,0.606717412368999,2.87870321220313,1.4539996716314
3,"2-2-2",3,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.813258877171947,0.771760849876824,-12.6857568774793,1.75,1.0923731778174,0.288457677298001,0.358157980822837,2.11843753368766,1.78622449280231
3,"2-2-2",4,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.809646553829626,0.767345788013987,-16.2975156956565,1.244422928774,0.765897699873191,0.1,0.278288593662192,3.35720380502909,2.31120305140436
3,"2-2-2",5,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.84939702094252,0.81592969226308,1.52580390081739,0.1,0.495722146356055,0.311782710885633,0.1,1.35882941140862,4.28311880672435
3,"2-2-2",6,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.846960932398377,0.812952250709127,-5.42558271234319,1.39999999999999,1.74999999999999,0.603678408365343,1.45012673848609,1.2018509119746,1.40050312195691
3,"2-2-2",7,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.837542440379222,0.801440760463494,-13.7519711577257,1.09607424718107,0.387328422552321,0.101429627863472,0.119951645178338,3.48378774625334,3.93736934461237
3,"2-2-2",8,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.817218743440225,0.776600686426941,-18.6196073802564,0.862119146449628,1.22125774941421,0.1,0.210290559553818,3.32695310399724,3.08549567781732
3,"2-2-2",9,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.867622392701396,0.83820514663504,-1.85899930641398,0.7,0.417275464671261,0.359873759667811,0.1,1.56029531387114,4.19590579167575
3,"2-2-2",10,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.865488066369662,0.83559652556292,-14.5646220747146,0.627304201187879,0.455984503088075,0.125636370784128,0.12272127759813,2.72098952584781,4.7
4,"2-2-2",1,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.863466809287724,0.833126100240551,-9.72084182776335,1.4,0.699999999999997,0.569529564666486,0.336433800096443,1.3867275213115,2.1353927525284
4,"2-2-2",2,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.778333783532144,0.729074624317065,-14.6390683774533,1.28291515080978,0.1,0.37641187337078,0.317956153236675,1.30254913026304,1.79931577117403
4,"2-2-2",3,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.722708196899636,0.661087796210666,-29.6516530632343,0.699999999999996,0.7,1.26584316902768,0.392680199751449,1.04671564101076,1.80134638983096
4,"2-2-2",4,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.793863745043814,0.748055688386883,-15.6875197604651,0.1,1.05,0.208123736548041,0.18825095437283,1.76088824190287,3.08910742390547
4,"2-2-2",5,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.78509779173507,0.737341745453974,-7.00777680501534,0.49402721238372,0.180709451077906,0.1,0.1,3.28087772263834,3.23518470078615
4,"2-2-2",6,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.797440337871828,0.752427079621123,-24.3253897141979,1.08024193856632,0.259447588804232,0.1,0.101390502169797,3.88287587073594,4.7
4,"2-2-2",7,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.893156937139526,0.869414034281642,2.41022014202048,0.202566761992027,1.14597372521847,0.1,0.269647247756314,3.04115116670366,2.44909410837988
4,"2-2-2",8,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.844009049036101,0.809344393266346,-7.64673246762494,0.349999999999999,0.400767833755376,0.149426523294844,0.1,1.96517221775386,4.40298656382397
4,"2-2-2",9,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.823742417334694,0.784574065631293,-8.02263840541509,0.400341053159435,0.689284630162458,0.1,0.279362004204319,2.88117845669356,2.17455024246476
4,"2-2-2",10,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.787941181744663,0.740816999910144,-15.3978497237838,0.699999999999992,0.1,0.325504403237004,0.1,1.46050999903878,4.16768912416595
5,"2-2-2",1,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.747390901666067,0.691255546480748,-25.2786161273571,0.35,0.699999999999998,0.79795623546547,0.327260044509381,0.919150719532408,2.00903894519002
5,"2-2-2",2,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.796281741726746,0.751011017666023,-14.519995867839,0.1,0.655558373779905,0.1,0.493238685344891,2.7999149244596,1.71992582570889
5,"2-2-2",3,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.731631202489484,0.671993691931592,-21.4670768843626,0.1,0.108550775040578,0.1,0.1,2.60016576652742,3.88762694735881
5,"2-2-2",4,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.835006132805796,0.798340828984861,-17.7059871150994,1.0499999999999,0.750384694040432,0.477040204612592,0.210553251286221,1.50310353012337,2.81360714666259
5,"2-2-2",5,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.847041839465764,0.813051137124823,-0.932095889123559,0.1,0.349999999999955,0.107417517756052,0.1,2.55278377334636,4.26493004417391
5,"2-2-2",6,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.82874634459105,0.790689976722394,-12.6048791836928,0.564015869038897,0.797614158721978,0.1,0.174206543262766,3.03779682416063,3.11768852670037
5,"2-2-2",7,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.785888129637252,0.738307714001085,-22.0678075253398,0.349999999999998,0.399745878240651,0.1,0.1,3.29620428697115,4.44137934826765
5,"2-2-2",8,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.801099121256728,0.756898925980446,-19.1910583354927,0.748659000778995,0.822403179154912,0.1,0.303791614871612,3.78116939147647,2.10419386656895
5,"2-2-2",9,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.830431885106809,0.792750081797211,-11.8147946345059,1.75,0.77496318155412,0.884537590243142,0.236120023542452,1.24693422007678,2.43433942951727
5,"2-2-2",10,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.810551695689049,0.768452072508838,-14.53847280455,1.03875461350942,1.16043594151988,1.07916361565587,0.625696638300552,0.917980953157614,1.72365263698374
6,"2-2-2",1,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.877271320825735,0.849998281009232,-2.626912628605,1.05,0.831131745640467,0.345184511354379,0.703476847531517,1.50085825680549,1.68606005674745
6,"2-2-2",2,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.899403193092014,0.877048347112461,9.31888408607914,0.1,0.590883663570392,0.1,0.181238934800201,2.88787525360287,3.11671548269873
6,"2-2-2",3,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.678206389508048,0.606696698287614,-21.8533622594128,1.4,0.1,2.18843187743317,0.214924644675594,0.942331272699965,2.08641758402005
6,"2-2-2",4,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.815157071612789,0.77408086530452,-16.2987058367382,1.05,0.406053466074888,0.570896326185339,0.286867705543445,1.19868887967001,2.13591174145232
6,"2-2-2",5,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.832275280493374,0.795003120603012,-12.0544772655076,0.480508075540389,0.537670251812062,0.1,0.216550142789355,3.40534999166577,2.58297033506128
6,"2-2-2",6,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.796571754218185,0.751365477377782,-13.8628133040325,1.213320659969,0.375810728640255,0.291438036654583,0.349508649457366,1.54462018230729,1.80204352875221
6,"2-2-2",7,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.839820971921426,0.80422563234841,-13.3166536535014,1.01825555157162,0.260094343796055,0.316804087428499,0.1,1.68326977613772,4.36525416797895
6,"2-2-2",8,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.840535126019553,0.805098487357232,-8.50497585566468,1.4,0.69146200740252,0.196644163255667,0.115155583130704,1.76957457597264,4.2365479864374
6,"2-2-2",9,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.777557250686865,0.72812552861728,-10.5095150348892,0.1,1.04052054728129,0.100000000000001,0.887972183390124,3.10347493067438,1.26066598985479
6,"2-2-2",10,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.804648560656492,0.761237129691268,-8.09604816573099,0.460265461530755,0.816275920069246,0.1,0.340558106661791,2.92232354295151,1.91348316344427
7,"2-2-2",1,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.858148354854315,0.826625767044163,1.57161838166363,0.1,0.35,0.1,0.121866766289584,2.53664123703612,3.63756049506573
7,"2-2-2",2,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.73491254991759,0.676004227677055,-32.8300765255841,0.761973262537098,0.687883456987739,0.1,0.1,3.18896751932395,4.69999999999995
7,"2-2-2",3,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.883350025922861,0.857427809461275,4.80607906844213,0.846686585977182,0.1,0.1,0.1,3.79194031754984,3.87504788184241
7,"2-2-2",4,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.891694805441709,0.867626984428756,1.00471155051213,0.2728498953256,0.7,0.1,0.333496267740149,2.83546872762319,2.16942432278589
7,"2-2-2",5,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.846137253313507,0.81194553182762,-7.07932942266666,0.987370698470212,0.961097394458688,0.459643442886739,0.618515605688943,1.38172505718331,1.50901256596482
7,"2-2-2",6,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.741060672947139,0.683518600268725,-15.1600879417473,0.1,0.346812338927922,0.421341022054267,0.190381629376748,1.10075053097869,2.59941003157836
7,"2-2-2",7,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.811519331826431,0.769634738898971,-14.3519959672442,0.1,0.1,0.1,0.113935512481663,2.82374959724907,3.7263205266911
7,"2-2-2",8,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.763295978110388,0.710695084357141,-21.0434110038828,1.05,0.381730525800885,2.24564402459778,0.11077048211581,0.824723663246465,3.97671670310122
7,"2-2-2",9,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.88927676697633,0.864671604082181,5.77419834650328,0.843278940395118,0.699999999999999,0.485980699329395,0.219538555010515,1.13633960083147,2.66049959971486
7,"2-2-2",10,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.788629622194811,0.741658427126991,-13.1497927843311,0.1,0.354908011586664,0.1,0.281419923173091,2.57978434453964,2.05427832955251
8,"2-2-2",1,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.872286699633088,0.843905966218219,3.18422786098552,0.7,1.26457514377112,0.246565580055147,0.358961982923558,1.53864562007533,1.82053663326444
8,"2-2-2",2,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.850614536152871,0.817417766409064,-5.40297092992685,0.584394877337733,0.836967786430679,0.192017007461688,0.538890873771859,1.97358852852816,1.68530944166875
8,"2-2-2",3,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.817221665366564,0.776604257670244,-15.1382584470279,2.13740746725696,0.35,0.385943625053013,0.1,1.92328469922765,4.03718765025916
8,"2-2-2",4,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.693658487932084,0.625582596361436,-34.8777303205308,0.1,0.636840714883542,0.17415259920563,0.206143427391253,2.02427598321703,2.99134062691681
8,"2-2-2",5,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.813377453769746,0.77190577682969,-9.33813407142173,0.924635666611954,0.35,0.1,0.15730520364181,3.52153952351056,2.80172975453409
8,"2-2-2",6,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.849834099788271,0.81646389974122,-3.09775924263933,0.914022682553642,0.411961110644739,0.1,0.1,3.53822118602017,4.29695754690493
8,"2-2-2",7,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.830861297614074,0.793274919306091,-18.7767728945265,1.4,1.28400121555695,0.558023466299841,0.804521160786666,1.21118614885783,1.71492074550845
8,"2-2-2",8,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.826195961058444,0.787572841293653,-11.4771909095608,0.1,0.862941204875875,0.1,0.383802681361446,3.28266241164151,1.87444525715215
8,"2-2-2",9,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.873056896418839,0.844847317845248,2.50686145688033,0.699999999999999,0.739709375466107,0.149311247322947,0.467664008536582,2.45707672886935,1.76498522833954
8,"2-2-2",10,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.867129161160457,0.837602308085003,5.35169680879788,0.595623777831636,0.724351295287069,0.537264836354038,0.1,1.1212788739883,4.45255869132062
9,"2-2-2",1,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.833489966233951,0.796487736508163,-11.0140599368865,0.25506666829242,0.35,0.419158114852389,0.1,1.20202810194042,4.43620436519614
9,"2-2-2",2,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.722417527641756,0.660732533784368,-22.098268792229,0.1,0.853922438468541,0.209324420196795,0.384867895258747,1.49757355236006,1.84566907207414
9,"2-2-2",3,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.823951442567799,0.784829540916199,-7.35348513426254,0.35,0.197548446301831,0.144083818720883,0.126351576589688,2.58425069373793,3.36473847439126
9,"2-2-2",4,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.748477416165424,0.692583508646629,-17.2693260116012,0.1,0.550720178366895,0.1,0.252391216959187,2.76860404921735,2.2795239606338
9,"2-2-2",5,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.861928888029418,0.831246418702622,-3.074950902403,1.05,0.35,0.93859786215742,0.1,0.907954554262636,4.32560053840888
9,"2-2-2",6,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.862731049173372,0.832226837878566,-6.2536213138022,1.43718636868821,1.15995162782985,0.404399855160397,0.567455950040023,1.66370895947375,1.77197875625731
9,"2-2-2",7,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.749417022275497,0.693731916114496,-27.0858703817715,0.1,1.06461247829356,0.132579748013967,0.112233328215659,2.10723702098644,4.69999999999998
9,"2-2-2",8,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.84555116970574,0.811229207418127,-6.83782309173846,1.4,0.699999999999997,0.728275491194591,0.220633841357218,1.2531549353776,2.56085941356083
9,"2-2-2",9,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.821134748862801,0.781386915276757,-15.9255172714396,0.429374353781458,0.699999999999994,0.1,0.105623687811376,3.14022458189987,4.69999999999999
9,"2-2-2",10,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.829780901365281,0.791954435002011,-4.59576320406487,0.349999999998867,0.586910672574462,0.1,0.1,2.60851331190823,4.23225519640953
10,"2-2-2",1,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.816369051052952,0.775562173509164,-10.331581351476,0.1,1.05698890395016,0.122029961839872,0.223333624114138,2.37379129390781,2.61627010582002
10,"2-2-2",2,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.781751125033605,0.733251375041073,-18.8209123389403,1.12496883827909,0.699999999999992,0.1,0.298648055517416,3.38208427027773,2.11963136280151
10,"2-2-2",3,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.836054283000944,0.799621901445598,-12.1909370738772,0.1,0.931959517088441,0.14666830876039,0.100744096015779,2.05645907318374,4.7
10,"2-2-2",4,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.899788002216855,0.877518669376156,6.95744285230613,0.409096989409325,1.12394551462662,0.226059915084634,0.843098855978492,1.64950788154033,1.51348458369542
10,"2-2-2",5,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.775750109216734,0.725916800153787,-17.9845204745218,0.785869077863827,0.238230144072217,0.1,0.125963311487653,3.45186194341625,3.29924220769622
10,"2-2-2",6,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.858528719290765,0.827090656910934,-2.82476853340707,0.458076528326133,0.253770314395408,0.1,0.120680785904605,3.2302891001619,3.78607340749749
10,"2-2-2",7,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.829162753262168,0.791198920653761,-9.93612845429678,0.349999999999999,0.35,0.295351016064277,0.193184672927232,1.42639823215496,2.6486078601427
10,"2-2-2",8,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.796714491544288,0.751539934109685,-16.2302111944619,0.436169948882134,0.243960670278912,0.273483528102936,0.1,1.8111440090196,4.05721785599373
10,"2-2-2",9,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.885806157295897,0.860429747806096,6.87119449862553,0.1,0.806157323186042,0.102060108532254,0.130106457322746,2.89941421015743,3.74064450894103
10,"2-2-2",10,0.321625194649705,0.371625194649705,0.0902458400025915,0.140245840002591,3.18046836775959,3.23046836775959,0.742845763649222,0.685700377793493,-23.3818964665417,0.1,1.04034976819038,0.1,0.387750697519582,2.9921130154229,1.94363855163413
